"ISIN","year","scope_total","NPPE","Debt_TotCap","GMAR","gsector","INTAN_TA","Capex_NPPE","Rev_Emp","FuelInten","Age","CapInt"
"NO0010331838",2019,5391,1175568,6.9,15.93,"30",0.152535275332724,0.351269343840594,31742.4431818182,12.1,17.7292981890235,0.275472508667954
"NO0010112675",2019,242824,1352063,86.1333,40.26,"45",0.00378543208328107,0.0102739295432239,4126.33040935672,12.1,35.0845365687056,9.07669340678906
"NO0010861990",2019,130746,11125547,86.1333,58.48,"10",0,0.00638979818250734,13225.2733333333,12.1,34.2681902231914,9.07669340678906
"NO0010657505",2019,328877,4232000,36.91,45.49,"15",0.0138125649784643,0.180056710775047,4590.20852221215,12.1,22.5925925925926,1.92771084337349
"NO0010716582",2019,22388,6693000,55.33,49.83,"10",0.222248170636774,0.0494546541162409,2311.27083168786,12.1,8.56530214424951,0.450466459351399
"NO0010208051",2019,1.8e+07,79385414,31.12,20.19,"15",0.063481315947529,0.13751666017639,7064.57799538452,12.1,17.0924582327618,1.22563739766061
"NO0005806802",2019,113283,3897000,43.82,13.53,"20",0.0884465518050796,0.292789325121889,4401.13130340595,12.1,9.16461366181411,0.223796111460527
"NO0003055501",2019,598.9,440966,9.34,29.03,"45",0.143871393676745,0.56560369733721,3312.22555410691,12.1,7.57445475819711,0.342721465299627
"NO0010571680",2020,3778748,47529156,60.95,30.02,"20",0.0757193980642626,0.0268741990705663,3197.57576457011,10.4,12.3184056088292,2.25296071454016
"NO0003679102",2020,13117,819000,39.28,32.58,"20",0.513039031873189,0.0488400488400488,3369.38349007315,10.4,4.79906542056075,0.159249496045899
"NO0010081235",2020,1255.4,378052,2.21,25.56,"20",0.177907949163524,0.314406483764138,1810.78055555556,10.4,2.88761107565418,0.721821927621759
"NO0003079709",2020,3278,494852,50.69,13.74,"45",0.0347319352735169,0.201379402326352,2196.05318559557,10.4,16.5359758138756,0.398778115157992
"NO0010365521",2020,43243,3033154,48.8,7,"30",0.205690948052557,0.121269147560592,4590.9497382199,10.4,13.509840758633,1.13663850822367
"NO0003572802",2020,137898,1199241,27.21,53.35,"20",0.14320465744352,0.148776601200259,1714.4672985782,10.4,11.8080399262166,0.847623486327396
"NO0010715139",2020,6443,16086000,56.43,72.39,"55",0.000963725376816622,0.40420241203531,6370.11494252874,10.4,23.6666666666667,6.63623240707326
"NO0010096985",2020,13500000,563417819,52.93,25.69,"10",0.069642216178024,0.15953922110511,20172.2381736879,10.4,12.7904610308733,4.25901414087015
"NO0003399909",2020,1386770,15302492,72.36,17.1,"20",0,0.0845108103961106,3834.34481255449,10.4,19.0844441314999,3.11219229860162
"NO0010310956",2020,16307,6402795,35.51,48.49,"30",0.310308655337797,0.210439034827759,7811.45916515427,10.4,13.3154355313289,0.789256898554886
"NO0010657448",2020,10000,4722030,77.2,77.97,"10",0,1.06129164787178,97367.9,10.4,14.3208142676323,3.15484620701484
"NO0003033102",2020,42180,3384566,60.55,48.25,"25",0.107212692053849,0.189096031810282,927.200106818586,10.4,17.2475346196681,0.777588798027988
"NO0005806802",2020,97367,3729000,31.66,13.51,"20",0.111396157573685,0.192544918208635,4759.76538125546,10.4,9.50223713646532,0.222732039853173
"NO0010063308",2020,1215000,142180000,77.45,52.1,"50",0.158340165873041,0.162181741454494,6463.73684210526,10.4,10.2193854729381,2.41839900334661
"NO0003028904",2020,713,2100000,25.96,90.06,"50",0.12593119611618,0.432380952380952,2490.93014280201,10.4,3.56606851549755,0.338704679268671
"NO0004822503",2020,5412,1826000,37.61,2.26,"45",0.268840980283766,0.177984665936473,5384.08068692926,10.4,6.21617418351477,0.10118218869453
"NO0003078107",2020,42048,2380000,31.44,28.5,"20",0.33995017904406,0.136134453781513,4904.71869328494,10.4,6.6020942408377,0.139981498612396
"NO0003078800",2020,15072,662843,4.55,-0.3555,"10",0.649805761006881,0.27867232512073,6476.73593073593,10.4,0.381783934655661,0.5790919347702
"NO0005052605",2020,8940000,64245000,27.62,15.48,"15",0.05768768379973,0.135823799517472,4033.82009345794,10.4,11.3790092222313,1.00947740337972
"NO0010199151",2020,314000,7704184,76.76,0.66,"10",0.33871427461227,0.0708912196281916,5141.96055684455,10.4,5.33929270027307,5.22533024093205
"NO0003921009",2020,416893,10072921,52.96,-0.3555,"10",0.176830853839375,0.296813704783349,4582.05648369133,10.4,8.26174987341651,4.80468726805211
"NO0010716863",2020,2486.2,3408000,46.3,30.23,"25",0.32072245377792,0.0490023474178404,3301.55210643016,10.4,7.33200531208499,0.529693946080783
"NO0010208051",2020,17400000,77290643,34.31,22.89,"15",0.0612903244933008,0.121494848994852,6455.6177310025,10.4,16.7138557698462,1.32516892997319
"NO0010816093",2020,3836000,15006000,45.34,39.36,"15",0.0726812159002338,0.142676262828202,3466.31077766556,10.4,19.0185292414592,1.36711758584807
"NO0003733800",2020,180991,16274000,21,46.17,"30",0.384990935402818,0.15497111957724,2602.81612368857,10.4,15.6177669111654,0.813076776205529
"NO0010743545",2020,937.27,1021195,53.1,49.83,"25",0.464423430742568,0.0960531534134029,1464.3804400978,10.4,5.72256777373548,0.65131978342769
"NO0003054108",2020,347325,20228833,43.49,11.45,"30",0.207972507646369,0.14247020577015,2759.12406964834,10.4,10.3723515699986,0.982838453339653
"NO0010815673",2020,15,90133,32.29,27.32,"55",0.454123619930154,0.0420600667901878,9142.5748373102,10.4,0.69032727754062,0.0296972971203117
"NO0005668905",2020,25900,2370600,31.05,24.25,"20",0.334580642753163,0.268413059984814,2308.17274204783,10.4,5.25574912891986,0.455191976904429
"NO0010861115",2020,604000,3586000,34.63,34.34,"15",0.0070630538076281,0.102900167317345,3933.53344768439,10.4,41.079954954955,3.97677967949417
"NO0010844038",2020,1551,1136569,57.62,91,"50",0.397916786529159,0.420163668021915,1804.85735660848,10.4,6.13672344335289,0.215947184917177
"NO0003055501",2020,107.5,455070,6.25,35.92,"45",0.111025005695475,0.608851385501132,3880.96830265849,10.4,6.09126354868198,0.258070754273318
"NO0010657505",2020,314559,4354000,34.66,45.46,"15",0.0123068116771608,0.133899862195682,4883.59303391384,10.4,22.6948775055679,1.91253753753754
"NO0010331838",2020,5974,2351759,33.9,11.59,"30",0.163140724128976,0.248425540202036,23589.2488479263,10.4,27.7912592930807,0.546973773688592
"NO0010863285",2020,3948,5325000,86.1333,66.98,"25",0.288851540616247,0.0497652582159624,1944.96422674739,10.4,11.0970614425646,3.52631578947368
"NO0010716582",2020,19978,6505000,49.74,51.1,"10",0.22095360922505,0.0920830130668716,2028.14957913619,10.4,6.8647363872083,0.54037964348891
"NO0010112675",2020,186128,1124742,78.82,50.61,"45",0.00292902300233905,0.0156640367302012,4084.59285714286,10.4,36.0613964290701,9.07669340678906
"NO0010886625",2020,103442,2399630,39.42,21.54,"30",0.25777229728774,0.465870571713139,4923.76320582878,10.4,10.0352150614666,1.29552343824566
"NO0010861990",2020,57075,3564687,86.1333,22.07,"10",0,0.191517235594598,5402.46464646465,10.4,50.7136436323581,9.07669340678906
"NO0010096985",2012,1.6e+07,439100000,27.18,37.59,"10",0.112235746316464,0.19374174447734,30645.3013722425,11.7,16.8984771573604,1.41519059090265
"NO0010208051",2012,12300000,27893000,17.92,21.69,"15",0.0940493032689394,0.103932886387266,10495.4048683557,11.7,15.5382593457944,0.629554248659906
"NO0003028904",2012,7563.8,1777000,30.09,89.6,"50",0.597417070932215,0.199212155317952,1892.69230769231,11.7,4.38561320754717,0.251913567703041
"NO0003078800",2019,14625,443556,2.12,37.13,"10",0.639529487512249,0.301553806058311,7519.89795918367,12.1,0.496447185227651,0.276140656954823
"NO0010199151",2011,422562,9747245,34.58,16.91,"10",0.092781077222227,0.103550285234443,3249.83916083916,12.4,7.52957574004871,2.39038933969119
"NO0003733800",2011,1220000,18058000,32.9,25.14,"30",0.188630686549088,0.114741388858124,2026.0198086285,12.4,24.0392491467577,0.70032314193388
"NO0005052605",2011,11760000,64192000,9.01,19.7,"15",0.060676083064257,0.0333063310069791,3998.67578900905,12.4,22.0992863140218,1.1621702174633
"NO0005668905",2011,30400,527100,25.04,32.5,"20",0.331582319026265,0.43540125213432,2065.95744680851,12.4,7.3900826446281,0.363515637703941
"NO0010096985",2011,14600000,407585000,31.55,40.53,"10",0.12147546935849,0.16367138142964,20356.2667507489,12.4,18.8236632991255,1.46035232396581
"NO0003054108",2011,82422,4167500,38.36,29.83,"30",0.346761826899706,0.236712657468506,2533.76027830487,12.4,13.6532578770266,0.557088026960402
"NO0010861990",2011,69802,5385583,62.22,60.49,"10",0.164740981499112,0.052724096908357,4044.84392014519,12.4,23.1214836963555,3.76798675825332
"NO0010112675",2011,649661,15425000,33.97,25.13,"45",0.0270181892499489,0.288622366288493,3726.23362141065,12.4,15.6321195144725,2.50516235223702
"NO0010861990",2012,61559,5774649,61.08,88.59,"10",0.152434123800222,0.0585614813991292,5344.70932358318,11.7,26.39320289412,3.01204457858854
"NO0010716863",2019,2460.4,3683000,54.79,26.31,"25",0.293392070484581,0.0659788216128156,2612.43463102847,12.1,7.24421965317919,0.557495551601424
"NO0010816093",2019,3472000,13782000,42.57,41.71,"15",0.0429539014444675,0.139021912639675,3410.39399049517,12.1,20.5460122699387,1.35489526206959
"NO0003028904",2019,1447,3063000,33.12,91.25,"50",0.532807754839105,0.266731962128632,3810.42748701558,12.1,3.6968119713728,0.297876802096986
"NO0003733800",2012,273915,9929000,29.48,46.63,"30",0.172813341440111,0.271829992949945,1057.15493851087,11.7,37.593783494105,1.16912769574348
"PLPKN0000018",2011,13573240,26578651,32.81,8.02,"10",0.0226812913786941,0.140126374359632,4779.85138516533,25.4,23.0940533154506,0.513798883633091
"PLPBG0000029",2010,2860.89,665388,44.17,12.67,"20",0.081708749722921,0.178993309166982,852.086753731343,25.5,19.5680406549972,0.2908666206135
"PLPKN0000018",2012,13275665,24743734,24.27,6.67,"10",0.0276551457402104,0.102751064168407,5470.1015667699,26.5,23.9531078410811,0.450759761218735
"PLPKN0000018",2014,13089877,22644000,34.57,5.45,"10",0.0170910660336642,0.105988341282459,5341.6,25.3,32.0757971772086,0.57436910289052
"PLZATRM00012",2014,1302484,5966287,13.53,16.84,"15",0.053036635501016,0.11412089294397,708.045493562232,25.3,18.7968374079233,0.869804705289986
"PLPKN0000018",2015,7118744,24536000,27.78,11.94,"10",0.0292430712551285,0.150798826214542,4416.8,26.2,36.154617414248,0.775595453722152
"PLENERG00022",2015,2380979,12912000,40.07,18.89,"55",0.029566937788525,0.113778887856258,1271.05882352941,26.2,23.24,1.77462051092188
"PLZATRM00012",2015,1235534,6429767,14.33,22.59,"15",0.0508986037482267,0.10519790219459,717.669315578465,26.2,21.5260055322293,0.953307552917106
"PLZATRM00012",2013,1329069,5791013,16.85,14.1,"15",0.0535268151881714,0.0686052681974639,707.617479645508,26.5,19.244515987556,0.813160706374478
"PLENERG00022",2016,2675020,13053000,41.09,17.38,"55",0.0223070629942732,0.122730406803034,1164.74087632994,28.1,23.849012775842,2.01689421471368
"PLPKN0000018",2016,12956788,27671000,22.71,14.24,"10",0.026790872328134,0.111271728524448,4032.08312214901,28.1,34.6260663507109,0.91839402662376
"PLPKN0000018",2018,14978700,31390000,21.9,11.34,"10",0.0224438513524059,0.128671551449506,5154.87266234377,30.4,30.2631578947368,0.712814248992762
"PLENERG00022",2018,3901330,14335000,40.96,16.74,"55",0.0151273137273325,0.0892919427973491,1067.21040677266,30.4,23.7269906928645,2.21959949695269
"PLFAMUR00012",2018,6824.98,600959,22.78,23.51,"20",0.0977320373820501,0.245873678570418,431.6700232378,30.4,7.77250121585793,0.666749658164748
"PLLPP0000011",2018,141008,1818316,9.26,54.7,"25",0.0722196417504276,0.242887374911732,469.993341510426,30.4,9.68151537763074,0.401492477216906
"PLEURCH00011",2018,25355,790197,35.68,12.37,"30",0.354234251162666,0.205374102913577,1043.8846065926,30.4,11.7748224405116,0.0754406100533581
"PLZATRM00012",2018,4955430,7665639,28.19,14.79,"15",0.0954569045267659,0.139471738755243,643.848486799742,30.4,21.2704454351328,1.24922744519509
"PLSTLPD00017",2018,651224,1968406,11.57,13.58,"15",0.0396176410889956,0.0691041380690772,610.505786144114,30.4,24.7675759100822,0.9328478768101
"PLEURCH00011",2016,99841,587394,29.61,10.29,"30",0.296385391131979,0.237237697354757,1450.23920174959,28.1,12.0476982591876,0.0587058374450398
"PLENERG00022",2017,3852710,13371000,44.89,17.23,"55",0.0170276397665332,0.118166180539975,1174.35897435897,29.7,22.0534429599178,2.03702297322954
"PLPKN0000018",2017,14377700,29071000,16.98,14.26,"10",0.0228821248865792,0.173127859378762,4706.54427006219,29.7,30.3420074349442,0.770290675726689
"PLPKN0000018",2010,14793692,27403013,30.73,9.55,"10",0.0216277249519519,0.0974574584188972,3790.71833030853,25.5,22.0157676280608,0.611567283121281
"PLSTLPD00017",2019,674821,2052279,9.76,12.38,"15",0.0481419044434537,0.118532129403458,587.208647484228,31.8,23.186857789963,1.01939643143604
"PLEURCH00011",2019,154690,2567232,72.13,13.05,"30",0.280066755104899,0.057470068930272,1104.69133662266,31.8,8.10360380476042,0.16063774691385
"PLPKN0000018",2020,17307900,54639000,26.24,11.06,"10",0.030478710608612,0.0814436574607881,2628.08001951696,32.1,24.8015493278651,1.26310048735205
"PLFAMUR00012",2020,471.07,441000,22.17,33.98,"20",0.075417855686914,0.562358276643991,383.630852138767,32.1,6.58282208588957,0.942054433713784
"PLZATRM00012",2020,4742900,11407794,32.24,19.63,"15",0.0750284946882147,0.0920163004345976,671.721151391371,32.1,24.4085460504228,1.65095229457818
"PLENERG00022",2020,2853450,15472000,43.51,12.32,"55",0.0130003596937465,0.108260082730093,1290.00102764361,32.1,25.0795019157088,2.0857962240102
"PLPKN0000018",2013,13452457,25294000,21.66,5.16,"10",0.0205853222768143,0.0967224242903455,5279.527011361,26.5,26.7579556412729,0.487435552862024
"PLENERG00022",2014,3316910,12315221,40.21,20.53,"55",0.0300002456481802,0.13209685802634,1239.68102540091,25.3,22.8140379656335,1.67826274161178
"PLLPP0000011",2020,153978,5312623,52.08,51.98,"25",0.0436423900284941,0.18894508418911,511.718821750574,32.1,7.01795052770931,0.840043892580712
"PLPKN0000018",2019,15895500,36315000,19.29,12.5,"10",0.0224873859819258,0.12264904309514,5094.97846604967,31.8,25.3321523472099,0.771561918293571
"PLCCC0000016",2019,68466.8,3366600,76.76,37.16,"25",0.0773878920578952,0.130309511079427,374.228454347548,31.8,26.1067761806982,0.870121648673157
"PLZATRM00012",2019,5744830,8994826,29.24,20.51,"15",0.084104291505893,0.121982237344002,724.44839515664,31.8,20.2012267505277,1.26112125887045
"PLENERG00022",2019,3307230,15109000,45.26,13.6,"55",0.0113016179666747,0.108412204646237,1222.45656322185,31.8,22.8897126969416,2.02908314163654
"PLEURCH00011",2020,150740,2516501,73.01,13.25,"30",0.302341668400544,0.0609985849399623,1192.33492867868,32.1,8.97392048489164,0.174560846422591
"PLFAMUR00012",2019,520.62,598000,35.23,27.71,"20",0.0681818181818182,0.295112040133779,466.997411561691,31.8,7.26373626373626,0.610623556581986
"PTEDP0AM0009",2019,15209000,20504725,56.85,19.45,"55",0.153683474814427,0.0833284523445206,1229.24605488851,11.9,21.7674566256933,2.68143521015022
"PTEDP0AM0009",2020,9905000,21193414,56.31,19.4,"55",0.174719450506659,0.110962537701571,1072.19681309216,11.6,24.7516709757322,3.24468821006723
"SI0031102120",2019,80583,862848,0.77,56.74,"35",0.0510733015793197,0.0999700990209168,127.685448016416,1.7,20.5972350230415,1.43658435164111
"SI0031102120",2018,79952,839448,0,57.87,"35",0.0567333764249678,0.126877424212101,116.932221246708,1.7,19.7037076486594,1.52783630086691
"SI0031102120",2020,80416,807824,0.67,59.37,"35",0.049104694880985,0.129362336350492,131.449944335018,1.7,20.6195948336026,1.40512827528876
"ES0116870314",2008,12625379.36,9988000,44.8,15.79,"55",0.0874526771227691,0.113636363636364,2004.43984016575,80.9,23.6012861736334,1.0838747784997
"ES0118900010",2008,1083265,24765000,86.1333,37.63,"20",0.119013915808271,0.120411871592974,130.077258119469,80.9,23.6090629800307,2.17605833215348
"ES0143416115",2008,65564.56,331219,23.59,18.9,"20",0.0968955394397303,0.1758232468548,512.535141973573,80.9,1.95896509183159,0.154600917399741
"ES0173516115",2008,28486000,25737000,26.36,10.9,"10",0.0850394029103949,0.17204802424525,1590.54597542835,80.9,19.1087026852151,1.02294769657083
"ES0152503035",2008,6813.08,53628,11.28,53.33,"50",0.244902951395823,0.170992764973521,807.215821152193,80.9,27.3212632275132,0.176012364826287
"ES0171743901",2008,17058,397932,80.32,10.76,"50",0.688881623579317,0.534254596262678,265.91358295015,80.9,4.77794212295773,0.328057778673185
"ES0171996087",2008,39240,301009,50,45.57,"35",0.188773079265792,0.181160696191808,147.922070844687,80.9,19.1283917935142,0.567900961671892
"ES0125220311",2008,1277000,17243159,76.27,3.12,"55",0.208535574736556,0.125246191837586,305.570859872611,80.9,20.063559202892,2.08457564490572
"ES0144580Y14",2008,41217510,43348459,55.87,17.24,"55",0.216366424191007,0.115670686240542,896.788582004556,80.9,36.8579385689285,2.63968387737629
"ES0130670112",2008,54231000,31528000,43.85,28.18,"55",0.0573880967581755,0.12293834052271,787.788695116203,80.9,35.4014379868185,2.71930228276878
"ES0109067019",2009,19803,313776,86.1333,63.06,"45",0.711011455733145,0.384165774310336,317.556831376597,72.2,3.9769344039758,0.140449088987776
"ES0144580Y14",2009,48490000,46630084,51.2,18.11,"55",0.214214684484435,0.146984916432919,750.785393292776,72.2,33.0347431996405,2.92736225882053
"ES0143416115",2009,46705,417412,41.13,15.62,"20",0.114390974225089,0.283544795070578,474.198036006547,72.2,3.2118222749578,0.219124686037555
"ES0173516115",2009,26471000,31900000,40.44,9.6,"10",0.121615354429025,0.154043887147335,1152.70395474716,72.2,19.2993942890107,1.41529707891787
"ES0167050915",2009,8126971,993988,75.19,15.7,"20",0.0508452200642432,1.08580995555983,109.835169088926,72.2,7.91881809666234,0.185263422301651
