Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AMADEUS IT GROUP SA - TOTAL ASSETS,ES0109067019(WC02999),E,5441801,5513222,5284569,5010712,5122722,5399338,6139485,6990965,7752500,7862600,10110200,10363700,11480900
"AMADEUS IT GROUP SA - PROPERTY, PLANT & EQUIP - NET",ES0109067019(WC02501),E,345699,313776,282790,282284,299365,304622,359035,447984,459700,479800,784400,768500,590100
AMBEA AB (PUBL) - TOTAL ASSETS,SE0009663826(WC02999),SK,NA,NA,NA,NA,NA,NA,3002000,3364000,5324000,5491000,5757000,13756000,14646000
"AMBEA AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0009663826(WC02501),SK,NA,NA,NA,NA,NA,NA,62000,124000,116000,130000,139000,4812000,5797000
AMBU A/S - TOTAL ASSETS,DK0060946788(WC02999),DK,726825,778678,873116,886130,962333,1876000,2026000,2224000,2305000,2402000,4080000,4471000,4836000
"AMBU A/S - PROPERTY, PLANT & EQUIP - NET",DK0060946788(WC02501),DK,183811,177587,198862,178866,176349,252000,271000,280000,271000,367000,455000,521000,664000
AMG ADVANCED METAL - TOTAL ASSETS,NL0000888691(WC02999),E,790405,558446,622227,672918,696711,586195,612407,636532,738518,764357,1122111,1258622,1130961
"AMG ADVANCED METAL - PROPERTY, PLANT & EQUIP - NET",NL0000888691(WC02501),E,225071,147293,170773,203488,218508,189049,196345,198782,214341,248982,285973,383554,452027
AMPLIFON SPA - TOTAL ASSETS,IT0004056880(WC02999),E,655956,676062,1112163,1112631,1120828,1090542,1208655,1246242,1365219,1420119,2143793,2769911,3144801
"AMPLIFON SPA - PROPERTY, PLANT & EQUIP - NET",IT0004056880(WC02501),E,56358,60950,87792,91380,94070,88119,96188,102675,119794,143003,188651,615008,586954
AMUNDI SA - TOTAL ASSETS,FR0004125920(WC02999),E,NA,NA,NA,NA,11529108,12548957,13165608,12849453,13835018,18663766,20782638,24114499,28756293
"AMUNDI SA - PROPERTY, PLANT & EQUIP - NET",FR0004125920(WC02501),E,NA,NA,NA,NA,44366,55040,55440,44356,41164,44630,42624,206215,409651
ANDRITZ AG - TOTAL ASSETS,AT0000730007(WC02999),E,3010055,3220112,3944064,4459422,5039386,5371077,5755219,5594745,6011060,6112701,6751466,7054637,6848974
"ANDRITZ AG - PROPERTY, PLANT & EQUIP - NET",AT0000730007(WC02501),E,327734,345990,408023,433369,494187,673479,715255,715394,786688,762267,1132134,1295238,1170132
ANHEUSER BUSCH IN - TOTAL ASSETS,BE0974293251(WC02999),E,80643000,77880048,84857706,86274088,92335012,102273808,117013884,122911134,243749760,204254940,201123312,209556668,183776229
"ANHEUSER BUSCH IN - PROPERTY, PLANT & EQUIP - NET",BE0974293251(WC02501),E,14137000,11489778,11872071,12368984,12477438,15207192,16757501,17454792,26090856,22671456,22593520,24569248,21637161
ANIMA HOLDING - TOTAL ASSETS,IT0004998065(WC02999),E,NA,NA,NA,986322,1032637,1208415,1134128,1251289,1237283,2058892,2208309,2222956,2192805
"ANIMA HOLDING - PROPERTY, PLANT & EQUIP - NET",IT0004998065(WC02501),E,NA,NA,NA,3830,3775,3144,2497,2218,1176,3546,3285,15363,12001
ANORA GROUP OYJ - TOTAL ASSETS,FI4000292438(WC02999),E,NA,NA,NA,NA,586200,570500,487600,456000,434000,397400,389600,399300,454200
"ANORA GROUP OYJ - PROPERTY, PLANT & EQUIP - NET",FI4000292438(WC02501),E,NA,NA,NA,NA,75100,70300,73800,74600,70000,67400,64600,71300,69100
APERAM - TOTAL ASSETS,LU0569974404(WC02999),E,5139444,4858080,5342544,4594944,4259960,3854032,4029971,3696894,4161720,4169166,4163000,4131000,3875000
"APERAM - PROPERTY, PLANT & EQUIP - NET",LU0569974404(WC02501),E,2230108,2228714,2178999,2164688,1977622,1738464,1675502,1521492,1603068,1573758,1589000,1653000,1522000
APPLUS SERVICES SA - TOTAL ASSETS,ES0105022000(WC02999),E,NA,NA,NA,1839880,2032308,1922153,1883097,1942384,1908909,1932122,1930732,2107060,2092820
"APPLUS SERVICES SA - PROPERTY, PLANT & EQUIP - NET",ES0105022000(WC02501),E,NA,NA,NA,170390,196566,189450,194148,209207,217045,210396,220574,379668,411736
AQUAFIL - TOTAL ASSETS,IT0005241192(WC02999),E,NA,NA,NA,NA,466418,461049,477749,459374,472243,463539,552873,604696,665135
"AQUAFIL - PROPERTY, PLANT & EQUIP - NET",IT0005241192(WC02501),E,NA,NA,NA,NA,171245,153810,168581,154036,147324,153927,189322,251124,229139
ARCADIS NV - TOTAL ASSETS,NL0006237562(WC02999),E,1046138,1297194,1395399,1524754,1732429,1642846,2557658,2796243,2838156,2674040,2672291,3140385,2743662
"ARCADIS NV - PROPERTY, PLANT & EQUIP - NET",NL0006237562(WC02501),E,66467,84788,93364,73895,79176,65731,84114,90821,100427,92643,103578,367504,340288
ARCANDOR AG - TOTAL ASSETS,DE0006275001(WC02999),E,13399099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARCANDOR AG - PROPERTY, PLANT & EQUIP - NET",DE0006275001(WC02501),E,2360101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARCELORMITTAL SA - TOTAL ASSETS,LU1598757687(WC02999),E,95017966,85755582,92852847,89396828,80683794,75253360,75436459,64673541,65701140,65253828,72342864,70671376,60758334
"ARCELORMITTAL SA - PROPERTY, PLANT & EQUIP - NET",LU1598757687(WC02501),E,43622090,42148730,40594968,41881772,40806172,74689888,38532411,32953380,33019788,30833814,31076336,32318052,25079418
ARENDALS FOSSEKOMP. - TOTAL ASSETS,NO0003572802(WC02999),NK,4302007,4138470,5195687,5284869,6351480,6685273,6646104,7609913,7562049,8341603,5727121,6020659,6836712
"ARENDALS FOSSEKOMP. - PROPERTY, PLANT & EQUIP - NET",NO0003572802(WC02501),NK,406043,425851,476454,812560,1045433,1004465,1055691,1262067,1300475,1033713,1006358,1247234,1199241
ARGENX SE - TOTAL ASSETS,NL0010832176(WC02999),E,NA,NA,9035,24644,17338,25013,58510,45962,105772,370908,578458,1433339,1845438
"ARGENX SE - PROPERTY, PLANT & EQUIP - NET",NL0010832176(WC02501),E,NA,NA,242,275,176,120,166,249,766,676,824,8167,9494
ARION BANKI HF - TOTAL ASSETS,IS0000028157(WC02999),IK,NA,NA,NA,NA,NA,NA,933081000,NA,1035736000,1147304000,1164237000,1081853000,1172704000
"ARION BANKI HF - PROPERTY, PLANT & EQUIP - NET",IS0000028157(WC02501),IK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5797000,6145000,5546000
ARISE AB - TOTAL ASSETS,SE0002095604(WC02999),SK,812379,1327913,2040800,2835000,3144000,3251000,2914000,2726000,2401000,2077000,2023000,1782000,1418000
"ARISE AB - PROPERTY, PLANT & EQUIP - NET",SE0002095604(WC02501),SK,342946,898061,1677900,2127000,2162000,2360000,2209000,1836000,1565000,1398000,1330000,1282000,1258000
ARJO AB (PUBL) - TOTAL ASSETS,SE0010468116(WC02999),SK,NA,NA,NA,NA,NA,NA,14490000,13786000,14506000,11896000,12819000,14089000,13600000
"ARJO AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0010468116(WC02501),SK,NA,NA,NA,NA,NA,NA,1658000,1656000,1110000,1134000,1153000,2450000,2326000
ARKEMA SA - TOTAL ASSETS,FR0010313833(WC02999),E,4448000,3924000,4789000,5266000,5458000,5410000,6738000,8528000,8879000,9426000,9902000,10761000,10552000
"ARKEMA SA - PROPERTY, PLANT & EQUIP - NET",FR0010313833(WC02501),E,1638000,1608000,1703000,1706000,1852000,1943000,2272000,2727000,2652000,2464000,2627000,3026000,2828000
ARNOLDO MONDADORI ED - TOTAL ASSETS,IT0001469383(WC02999),E,2190155,1875883,1838685,1864512,1678084,1398684,1220179,1131425,1341056,1272009,1048969,879536,822005
"ARNOLDO MONDADORI ED - PROPERTY, PLANT & EQUIP - NET",IT0001469383(WC02501),E,60788,48305,55959,53271,49754,40760,33935,28208,30388,24054,19135,111879,97220
AROUNDTOWN SA - TOTAL ASSETS,LU1673108939(WC02999),E,NA,NA,NA,NA,NA,1879000,1721000,4438642,8073449,13755600,18964200,25363900,30831100
"AROUNDTOWN SA - PROPERTY, PLANT & EQUIP - NET",LU1673108939(WC02501),E,NA,NA,NA,NA,NA,1546000,426000,2431212,5024658,9819800,14197000,18136800,21209600
ASCENDIS PHAR - TOTAL ASSETS,US04351P1012(WC02999),U$,NA,NA,NA,NA,33516,36676,70944,143078,200496,252972,365789,758670,1196328
"ASCENDIS PHAR - PROPERTY, PLANT & EQUIP - NET",US04351P1012(WC02501),U$,NA,NA,NA,NA,1562,2712,2266,2557,2479,3066,4960,50526,132005
ASCOPIAVE SPA - TOTAL ASSETS,IT0004093263(WC02999),E,725146,683913,747590,972414,917905,848438,854674,771121,723546,780450,834172,1278893,1332984
"ASCOPIAVE SPA - PROPERTY, PLANT & EQUIP - NET",IT0004093263(WC02501),E,319279,329970,342078,61983,40534,39277,36614,34987,32364,32334,32724,34694,33443
ASM INTERNATIONAL NV - TOTAL ASSETS,NL0000334118(WC02999),E,765513,843155,1208310,1569149,1493551,1549929,1885953,2064414,2134344,2159086,1836656,2172075,2229743
"ASM INTERNATIONAL NV - PROPERTY, PLANT & EQUIP - NET",NL0000334118(WC02501),E,148557,126093,204581,274168,292358,69863,97003,120793,131598,136342,193383,239657,306828
ASML HOLDING NV - TOTAL ASSETS,NL0010273215(WC02999),E,3791261,3594234,6109350,7222080,7371035,11374217,12924665,14375158,18535206,19523000,21310000,23461700,28059300
"ASML HOLDING NV - PROPERTY, PLANT & EQUIP - NET",NL0010273215(WC02501),E,540640,618706,745331,1053610,1029923,1217840,1447523,1620678,1687237,1546100,1727100,2323200,2815200
ASPO PLC - TOTAL ASSETS,FI0009008072(WC02999),E,217832,194451,212139,267643,308358,298484,294338,301007,306304,317828,397330,409526,383659
"ASPO PLC - PROPERTY, PLANT & EQUIP - NET",FI0009008072(WC02501),E,69108,50111,54420,88823,108256,103396,112053,118578,113320,119918,175053,201678,189194
ASR NEDERLAND NV - TOTAL ASSETS,NL0011872643(WC02999),E,NA,NA,NA,41604000,44038000,41796000,50072000,52211000,55722000,54633000,58145000,68953000,76491000
"ASR NEDERLAND NV - PROPERTY, PLANT & EQUIP - NET",NL0011872643(WC02501),E,NA,NA,NA,79000,75000,97000,140000,166000,171000,171000,172000,189000,198000
ASSA ABLOY AB - TOTAL ASSETS,SE0007100581(WC02999),SK,44203000,41804000,44687000,54587000,58486000,64086000,78443000,84743000,93383000,98089000,105214000,116845000,116090000
"ASSA ABLOY AB - PROPERTY, PLANT & EQUIP - NET",SE0007100581(WC02501),SK,5952000,5550000,5422000,5684000,5603000,6390000,7712000,7562000,8066000,8065000,8189000,12229000,11539000
ASSECO POLAND S.A. - TOTAL ASSETS,PLSOFTB00016(WC02999),PZ,5705209,5694863,7829060,9383800,9540700,9562600,10602400,11958800,12697500,15318800,12559200,14420200,16501600
"ASSECO POLAND S.A. - PROPERTY, PLANT & EQUIP - NET",PLSOFTB00016(WC02501),PZ,333522,366893,516884,610300,686200,690900,724100,776100,781500,849100,828400,1509300,1639400
ASSICUR GENERALI SPA - TOTAL ASSETS,IT0000062072(WC02999),E,372921500,414566700,413077800,410536100,433807000,440892000,493082000,492743000,513611000,529254000,507992000,506061000,534913000
"ASSICUR GENERALI SPA - PROPERTY, PLANT & EQUIP - NET",IT0000062072(WC02501),E,3792700,3774900,3796200,4906400,5018000,4786000,4610000,4469000,4476000,4075000,3768000,4183000,3804000
ASSYSTEM SA - TOTAL ASSETS,FR0000074148(WC02999),E,470600,422800,455200,578300,600200,609600,753300,782400,700700,585500,553900,621400,634500
"ASSYSTEM SA - PROPERTY, PLANT & EQUIP - NET",FR0000074148(WC02501),E,16700,14900,13600,16500,20100,19500,17900,17600,17900,6700,7600,44900,49700
AT&S AUSTRIA TECHN - TOTAL ASSETS,AT0000969985(WC02999),E,488839,528939,475153,567167,681444,705878,890521,1186511,1310824,1398035,1484909,1748551,1827526
"AT&S AUSTRIA TECHN - PROPERTY, PLANT & EQUIP - NET",AT0000969985(WC02501),E,297750,349853,308527,385510,454466,437763,435103,603664,689161,833095,766378,777742,928505
ATEA ASA - TOTAL ASSETS,NO0004822503(WC02999),NK,8063200,6837500,9176300,9720500,9229900,10629800,12077300,13178000,12893000,14428000,14377000,14603000,16281000
"ATEA ASA - PROPERTY, PLANT & EQUIP - NET",NO0004822503(WC02501),NK,148300,115100,157900,195900,330500,520100,613000,742000,682000,628000,617000,1494000,1826000
ATHENS WATER SUPPLY - TOTAL ASSETS,GRS359353000(WC02999),E,1463876,1507448,1574560,1604434,1610830,1557512,1454717,1484883,1444252,1427936,1447109,1473572,1485954
"ATHENS WATER SUPPLY - PROPERTY, PLANT & EQUIP - NET",GRS359353000(WC02501),E,992883,1004440,1021193,1017919,995178,976641,957138,916555,881337,852522,825402,802826,791449
ATLANTIA SPA - TOTAL ASSETS,IT0003506190(WC02999),E,15919469,18048297,22930815,21277904,28471051,34598016,32359836,32546426,37378076,38799097,78066455,79505000,84091000
"ATLANTIA SPA - PROPERTY, PLANT & EQUIP - NET",IT0003506190(WC02501),E,9144619,10032439,215512,229066,232641,231892,190669,230813,288878,302291,694925,819000,773000
ATLAS COPCO - TOTAL ASSETS,SE0011166610(WC02999),SK,72704000,65493000,70313000,74057000,80039000,86930000,103732000,101187000,114003000,124222000,95051000,110273000,111882000
"ATLAS COPCO - PROPERTY, PLANT & EQUIP - NET",SE0011166610(WC02501),SK,8635000,8049000,7545000,8655000,8876000,9327000,12610000,12023000,12888000,12457000,10387000,14436000,13391000
ATOS SE - TOTAL ASSETS,FR0000051732(WC02999),E,4019300,4133100,4157300,6985800,7084800,6865700,8619100,10238400,12939900,13103500,21117000,18324000,17776000
"ATOS SE - PROPERTY, PLANT & EQUIP - NET",FR0000051732(WC02501),E,454300,407400,396400,680200,667800,619000,693700,818800,740900,692800,725000,1636000,1649000
ATRESMEDIA CORP - TOTAL ASSETS,ES0109427734(WC02999),E,771444,738023,733269,722415,851250,933813,912141,966497,1037440,1081954,1141910,1080921,1114635
"ATRESMEDIA CORP - PROPERTY, PLANT & EQUIP - NET",ES0109427734(WC02501),E,73949,62475,61132,62895,57414,51975,48333,46338,44658,44544,49265,48190,43509
ATRIA PLC - TOTAL ASSETS,FI0009006548(WC02999),E,1132305,1094640,1100162,1051578,1026141,973165,917466,848328,902004,903777,894466,924646,938054
"ATRIA PLC - PROPERTY, PLANT & EQUIP - NET",FI0009006548(WC02501),E,493562,469095,471990,465747,477529,434301,391477,395422,404599,409302,401175,432078,429800
ATRIUM EUROPEAN REAL - TOTAL ASSETS,JE00B3DCF752(WC02999),E,4025883,2943531,2803627,3038371,3059799,3335139,3449697,3281697,3154439,3121518,3292650,3201910,2869671
"ATRIUM EUROPEAN REAL - PROPERTY, PLANT & EQUIP - NET",JE00B3DCF752(WC02501),E,2493900,2145228,2140401,2666793,2726842,2943203,2888468,2707301,2753586,2755889,2989654,2713153,2520120
ATRIUM LJUNGBERG AB - TOTAL ASSETS,SE0000191827(WC02999),SK,20125046,19832200,21209600,23149400,25463300,26825200,29248600,31917200,36979000,42757000,45126000,51062000,49610000
"ATRIUM LJUNGBERG AB - PROPERTY, PLANT & EQUIP - NET",SE0000191827(WC02501),SK,19072648,18625700,19950000,21920500,24595800,25025400,28180900,30859200,36074000,40018000,43342000,48854000,47234000
ATTENDO AB - TOTAL ASSETS,SE0007666110(WC02999),SK,NA,NA,8235815,8779955,8806000,9038000,9726000,9255000,9911000,12740000,13668000,19977000,19720000
"ATTENDO AB - PROPERTY, PLANT & EQUIP - NET",SE0007666110(WC02501),SK,NA,NA,279636,343908,456000,426000,440000,382000,438000,559000,677000,9730000,10271000
AUBAY SA - TOTAL ASSETS,FR0000063737(WC02999),E,143050,130959,145808,170505,166188,206774,226837,249091,261590,301322,324570,370149,379288
"AUBAY SA - PROPERTY, PLANT & EQUIP - NET",FR0000063737(WC02501),E,1483,1466,1634,2010,2418,2991,4027,4207,4225,4906,5284,28571,23777
AUMANN AG - TOTAL ASSETS,DE000A2DAM03(WC02999),E,NA,NA,NA,NA,NA,NA,NA,105518,131634,325303,335808,325981,287506
"AUMANN AG - PROPERTY, PLANT & EQUIP - NET",DE000A2DAM03(WC02501),E,NA,NA,NA,NA,NA,NA,NA,13523,15438,34134,34600,35565,32601
AURELIUS - TOTAL ASSETS,DE000A0JK2A8(WC02999),E,575427,670259,1046083,929191,1163879,1199287,1434366,1865661,1771754,2163769,2116803,2512484,2265500
"AURELIUS - PROPERTY, PLANT & EQUIP - NET",DE000A0JK2A8(WC02501),E,106285,119643,304507,306475,314675,280241,306012,430324,323992,294548,356228,645215,624500
AURUBIS AG - TOTAL ASSETS,DE0006766504(WC02999),E,3245257,2835902,3405101,4330492,4885827,4052962,3974122,4036505,4016559,4355272,4499727,4527969,5524792
"AURUBIS AG - PROPERTY, PLANT & EQUIP - NET",DE0006766504(WC02501),E,870918,874427,858345,970502,1249317,1313396,1330667,1287082,1288155,1269836,1198042,1248450,1640800
AUSTEVOLL SEAFOOD - TOTAL ASSETS,NO0010073489(WC02999),NK,15964156,16263125,19018789,18545043,18925016,21195977,23174619,25717000,34926000,35223000,37898000,39774000,39683000
"AUSTEVOLL SEAFOOD - PROPERTY, PLANT & EQUIP - NET",NO0010073489(WC02501),NK,4385333,3871050,3864944,3980271,4145619,4095855,4949287,5531000,6691000,7563000,8852000,10955000,11484000
AUTOGRILL SPA - TOTAL ASSETS,IT0001137345(WC02999),E,4225814,4105843,3847363,3894878,3844035,2161421,2295074,2356076,2377899,2311087,2585577,5229592,4799609
"AUTOGRILL SPA - PROPERTY, PLANT & EQUIP - NET",IT0001137345(WC02501),E,1065484,985192,925058,923393,957999,782537,834903,875984,896533,880916,982682,3515969,2778541
AUTO1 GROU - TOTAL ASSETS,DE000A2LQ884(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,354882,459812,537666,604770,518913
"AUTO1 GROU - PROPERTY, PLANT & EQUIP - NET",DE000A2LQ884(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,40764,39299,46671,55069,52332
AVANZA BANK - TOTAL ASSETS,SE0012454072(WC02999),SK,15596000,27794000,40242000,39580000,45205000,56634000,67295000,88620000,100615000,116120000,122136000,155942000,204775000
"AVANZA BANK - PROPERTY, PLANT & EQUIP - NET",SE0012454072(WC02501),SK,8000,7000,14000,26000,17000,11000,12000,20000,18000,30000,40000,111000,217000
AXA SA - TOTAL ASSETS,FR0000120628(WC02999),E,656446000,693223000,716801000,716336000,748244000,737171000,819768000,865253000,876378000,856210000,904029000,757257000,777284000
"AXA SA - PROPERTY, PLANT & EQUIP - NET",FR0000120628(WC02501),E,1496000,1458000,1517000,1410000,1457000,1259000,1322000,1432000,1513000,1380000,1599000,2872000,2649000
AXACTOR SE - TOTAL ASSETS,NO0010840515(WC02999),SK,287561,327276,541332,345652,292804,158871,174976,604805,2694313,6083678,11172820,14296310,13621058
"AXACTOR SE - PROPERTY, PLANT & EQUIP - NET",NO0010840515(WC02501),SK,52933,47700,77587,1335,605,246,551,549,22623,24579,27243,91847,73899
AXFOOD AB - TOTAL ASSETS,SE0006993770(WC02999),SK,7315000,7135000,7622000,8243000,8782000,8893000,9638000,10477000,10478000,11338000,12103000,17056000,18561000
"AXFOOD AB - PROPERTY, PLANT & EQUIP - NET",SE0006993770(WC02501),SK,1541000,1476000,1588000,1801000,1820000,1916000,1894000,1930000,1799000,2032000,2202000,8151000,8568000
AZELIO AB - TOTAL ASSETS,SE0011973940(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,199684,230997,286794,645644,514802,922162
"AZELIO AB - PROPERTY, PLANT & EQUIP - NET",SE0011973940(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,6066,8392,10888,7785,41179,47729
AZIMUT HOLDING SPA - TOTAL ASSETS,IT0003261697(WC02999),E,1226712,1358543,1529992,1529411,2399766,3748022,5113640,6918416,7681205,8055948,7032885,8229293,8461321
"AZIMUT HOLDING SPA - PROPERTY, PLANT & EQUIP - NET",IT0003261697(WC02501),E,2566,2485,3055,3072,2446,2960,3696,6199,7219,8103,8470,48757,48426
"AZKOYEN, S.A. - TOTAL ASSETS",ES0112458312(WC02999),E,225240,196717,171316,164699,2251364,144364,140789,141847,142865,144307,144649,156113,152495
"AZKOYEN, S.A. - PROPERTY, PLANT & EQUIP - NET",ES0112458312(WC02501),E,43275,28294,25899,24282,22902,22201,20094,18764,18729,18487,18360,26364,24577
A2A SPA - TOTAL ASSETS,IT0001233417(WC02999),E,10831000,11742000,11931000,10855000,11676000,10638000,10010000,9493000,10016000,9648000,10069000,10448000,11961000
"A2A SPA - PROPERTY, PLANT & EQUIP - NET",IT0001233417(WC02501),E,4005000,4164000,4872000,4685000,6370000,5930000,5625000,5067000,5080000,4606000,4620000,4869000,5162000
B&S GROUP SA - TOTAL ASSETS,LU1789205884(WC02999),E,NA,NA,NA,NA,NA,NA,409589,464525,540464,563807,797026,914147,806068
"B&S GROUP SA - PROPERTY, PLANT & EQUIP - NET",LU1789205884(WC02501),E,NA,NA,NA,NA,NA,NA,28669,28103,28214,25935,31033,110810,103402
BACTIGUARD H - TOTAL ASSETS,SE0005878741(WC02999),SK,NA,NA,NA,NA,703632,717230,811128,676246,632074,625390,587477,641367,675221
"BACTIGUARD H - PROPERTY, PLANT & EQUIP - NET",SE0005878741(WC02501),SK,NA,NA,NA,NA,17505,19501,31779,30761,25729,35717,29790,95099,108172
BAKKAFROST P/F - TOTAL ASSETS,FO0000000179(WC02999),DK,538886,621033,1184658,2301774,2570911,3112226,3462933,3920386,5418116,5155516,5802523,13063812,13181390
"BAKKAFROST P/F - PROPERTY, PLANT & EQUIP - NET",FO0000000179(WC02501),DK,230656,231002,356421,828523,796088,916696,1041248,1531493,2118470,2570430,2884325,4113323,4573791
BALCO GROUP AB - TOTAL ASSETS,SE0010323998(WC02999),SK,NA,NA,NA,NA,NA,595004,622709,662988,713748,884427,1061542,1104075,1222730
"BALCO GROUP AB - PROPERTY, PLANT & EQUIP - NET",SE0010323998(WC02501),SK,NA,NA,NA,NA,NA,74266,79197,68723,85108,130343,188291,188167,172315
KONINKLIJKE BAM GRP - TOTAL ASSETS,NL0000337319(WC02999),E,6691222,6733485,6974600,7086477,6405002,5116161,4713492,4600534,4563249,4353205,4412426,4403706,5118331
"KONINKLIJKE BAM GRP - PROPERTY, PLANT & EQUIP - NET",NL0000337319(WC02501),E,430189,425724,409064,373634,380416,356424,315780,292159,270173,281874,289607,589335,546423
BANCA CARIGE - TOTAL ASSETS,IT0005428195(WC02999),E,31703611,36068618,39650157,43906259,48029788,40371263,37311506,29340069,25032671,23763931,20929526,NA,21202762
"BANCA CARIGE - PROPERTY, PLANT & EQUIP - NET",IT0005428195(WC02501),E,699500,689263,707494,711136,715519,758266,643413,641532,616106,582699,568393,NA,670871
BANCA GENERALI SPA - TOTAL ASSETS,IT0001031084(WC02999),E,4034015,3965312,3764249,4485854,7277822,6567861,6101616,6075572,8316033,8946052,9683176,11718081,13128223
"BANCA GENERALI SPA - PROPERTY, PLANT & EQUIP - NET",IT0001031084(WC02501),E,9268,5815,5930,6528,4416,4080,3829,4891,6333,6570,6724,164219,152676
BANCA IFIS SPA - TOTAL ASSETS,IT0003188064(WC02999),E,1357596,1968483,2792188,3881747,8099494,11303815,8270952,6918298,8205965,9202545,9033997,10191708,11719020
"BANCA IFIS SPA - PROPERTY, PLANT & EQUIP - NET",IT0003188064(WC02501),E,33485,33774,33577,38492,39240,40739,50682,52163,110348,127881,130650,106301,115149
BANCA MEDIOLANUM SPA - TOTAL ASSETS,IT0004776628(WC02999),E,22469678,28692082,32410501,33630286,35846372,37201117,42424001,44598315,41842417,43140003,47253970,53326811,58931025
"BANCA MEDIOLANUM SPA - PROPERTY, PLANT & EQUIP - NET",IT0004776628(WC02501),E,85865,83963,74596,69960,89582,193229,191607,118064,112272,111425,108703,185323,177943
BANCA MONTE PASCHI - TOTAL ASSETS,IT0005218752(WC02999),E,210219915,221057229,240165057,234029326,213672010,194936183,177757193,165698570,149881691,136217409,127458488,130386588,149177809
